"","ResponseID","Mode","Ephemerality","gender","age_1","Stimulus","ClickCount","FirstClick","LastClick","PageSubmit","RecommendationFollowed"
"5852","R_3oZomdkORtFNqsJ","PermanentVisual",0,2,19,"toaster",2,54.209,55.135,57.825,0
"5853","R_3p0fPrAx4wSyYqa","Auditory",1,2,27,"brownies",2,4.168,4.442,5.868,0
"5854","R_3p0fPrAx4wSyYqa","Auditory",1,2,27,"hotel",1,3.912,3.912,5.076,1
"5855","R_3p0fPrAx4wSyYqa","Auditory",1,2,27,"shampoo",1,4.501,4.501,5.236,0
"5856","R_3p0fPrAx4wSyYqa","Auditory",1,2,27,"toaster",2,3.926,4.812,5.246,1
"5857","R_3P5FE0F8Kocep3n","DisappearingVisual",1,1,30,"brownies",2,3.175,5.032,6.053,1
"5858","R_3P5FE0F8Kocep3n","DisappearingVisual",1,1,30,"hotel",1,2.621,2.621,4.332,1
"5859","R_3P5FE0F8Kocep3n","DisappearingVisual",1,1,30,"shampoo",3,8.36,17.956,37.778,1
"5860","R_3P5FE0F8Kocep3n","DisappearingVisual",1,1,30,"toaster",1,68.278,68.278,70.987,1
"5861","R_3paT9azAYHObnMt","DisappearingVisual",1,1,41,"brownies",2,3.678,4.142,4.851,1
"5862","R_3paT9azAYHObnMt","DisappearingVisual",1,1,41,"hotel",3,4.157,5.965,7.86,1
"5863","R_3paT9azAYHObnMt","DisappearingVisual",1,1,41,"shampoo",1,2.332,2.332,2.978,1
"5864","R_3paT9azAYHObnMt","DisappearingVisual",1,1,41,"toaster",1,5.241,5.241,6.561,1
"5865","R_3Pb3DgcguMFwpto","Auditory",1,1,62,"brownies",1,12.319,12.319,16.44,0
"5866","R_3Pb3DgcguMFwpto","Auditory",1,1,62,"hotel",3,25.726,28.39,29.149,0
"5867","R_3Pb3DgcguMFwpto","Auditory",1,1,62,"shampoo",1,15.365,15.365,31.837,0
"5868","R_3Pb3DgcguMFwpto","Auditory",1,1,62,"toaster",3,69.659,71.119,73.071,1
"5869","R_3PBJcPAssP16jta","DisappearingVisual",1,1,29,"brownies",1,2.882,2.882,5.413,1
"5870","R_3PBJcPAssP16jta","DisappearingVisual",1,1,29,"hotel",2,21.328,22.659,26.517,0
"5871","R_3PBJcPAssP16jta","DisappearingVisual",1,1,29,"shampoo",1,8.863,8.863,10.634,0
"5872","R_3PBJcPAssP16jta","DisappearingVisual",1,1,29,"toaster",1,5.333,5.333,7.243,1
"5873","R_3PBMKFw0LmYzQOe","PermanentVisual",0,2,37,"brownies",1,9.012,9.012,10.933,0
"5874","R_3PBMKFw0LmYzQOe","PermanentVisual",0,2,37,"hotel",1,27.207,27.207,29.703,0
"5875","R_3PBMKFw0LmYzQOe","PermanentVisual",0,2,37,"shampoo",1,15.154,15.154,16.921,0
"5876","R_3PBMKFw0LmYzQOe","PermanentVisual",0,2,37,"toaster",1,69.597,69.597,72.183,0
"5877","R_3PBt4pWGDQVd3Wy","Auditory",1,1,26,"brownies",2,2.901,3.368,4.295,0
"5878","R_3PBt4pWGDQVd3Wy","Auditory",1,1,26,"hotel",1,2.531,2.531,3.759,0
"5879","R_3PBt4pWGDQVd3Wy","Auditory",1,1,26,"shampoo",1,4.946,4.946,5.796,0
"5880","R_3PBt4pWGDQVd3Wy","Auditory",1,1,26,"toaster",1,3.376,3.376,4.632,0
"5881","R_3pbwiMqBNkCC0ax","DisappearingVisual",1,1,42,"brownies",2,6.663,7.782,9.033,1
"5882","R_3pbwiMqBNkCC0ax","DisappearingVisual",1,1,42,"hotel",2,2.175,2.783,13.978,1
"5883","R_3pbwiMqBNkCC0ax","DisappearingVisual",1,1,42,"shampoo",2,19.141,27.144,29.175,0
"5884","R_3pbwiMqBNkCC0ax","DisappearingVisual",1,1,42,"toaster",1,16.816,16.816,18.767,0
"5885","R_3pbZBcAgok4WJja","DisappearingVisual",1,1,34,"brownies",1,2.583,2.583,3.563,1
"5886","R_3pbZBcAgok4WJja","DisappearingVisual",1,1,34,"hotel",1,1.652,1.652,3.17,1
"5887","R_3pbZBcAgok4WJja","DisappearingVisual",1,1,34,"shampoo",2,6.582,7.999,10.187,1
"5888","R_3pbZBcAgok4WJja","DisappearingVisual",1,1,34,"toaster",1,4.162,4.162,5.869,1
"5889","R_3PdHveaSzNoYmu0","Auditory",1,2,52,"brownies",3,5.145,18.289,19.249,0
"5890","R_3PdHveaSzNoYmu0","Auditory",1,2,52,"hotel",1,8.942,8.942,13.254,0
"5891","R_3PdHveaSzNoYmu0","Auditory",1,2,52,"shampoo",1,13.639,13.639,14.611,0
"5892","R_3PdHveaSzNoYmu0","Auditory",1,2,52,"toaster",1,14.734,14.734,16.167,0
"5893","R_3pfCODM7VOzMKhN","PermanentVisual",0,2,19,"brownies",1,5.541,5.541,6.246,0
"5894","R_3pfCODM7VOzMKhN","PermanentVisual",0,2,19,"hotel",3,6.076,8.214,10.326,1
"5895","R_3pfCODM7VOzMKhN","PermanentVisual",0,2,19,"shampoo",1,3.261,3.261,5.145,1
"5896","R_3pfCODM7VOzMKhN","PermanentVisual",0,2,19,"toaster",1,5.102,5.102,7.876,1
"5897","R_3PG3MEDFRKXIWWJ","Auditory",1,1,45,"brownies",2,8.692,9.605,15.504,1
"5898","R_3PG3MEDFRKXIWWJ","Auditory",1,1,45,"hotel",3,26.564,29.412,30.456,0
"5899","R_3PG3MEDFRKXIWWJ","Auditory",1,1,45,"shampoo",1,19.5,19.5,20.605,0
"5900","R_3PG3MEDFRKXIWWJ","Auditory",1,1,45,"toaster",1,26.281,26.281,49.443,1
"5901","R_3PGMNf5BS64QuuU","DisappearingVisual",1,1,25,"brownies",2,1.799,2.928,4.226,0
"5902","R_3PGMNf5BS64QuuU","DisappearingVisual",1,1,25,"hotel",1,11.023,11.023,13.156,0
"5903","R_3PGMNf5BS64QuuU","DisappearingVisual",1,1,25,"shampoo",1,9.762,9.762,11.862,0
"5904","R_3PGMNf5BS64QuuU","DisappearingVisual",1,1,25,"toaster",1,3.609,3.609,5.323,1
"5905","R_3pgqWcdiDMJu3H8","PermanentVisual",0,1,24,"brownies",2,3.207,4.017,5.136,1
"5906","R_3pgqWcdiDMJu3H8","PermanentVisual",0,1,24,"hotel",1,1.75,1.75,3.018,1
"5907","R_3pgqWcdiDMJu3H8","PermanentVisual",0,1,24,"shampoo",1,1.386,1.386,2.376,1
"5908","R_3pgqWcdiDMJu3H8","PermanentVisual",0,1,24,"toaster",1,1.771,1.771,4.151,0
"5909","R_3phEBAkN5mdd82P","DisappearingVisual",1,2,27,"brownies",1,3.572,3.572,5.904,1
"5910","R_3phEBAkN5mdd82P","DisappearingVisual",1,2,27,"hotel",2,4.348,5.193,6.92,1
"5911","R_3phEBAkN5mdd82P","DisappearingVisual",1,2,27,"shampoo",1,5.969,5.969,7.006,0
"5912","R_3phEBAkN5mdd82P","DisappearingVisual",1,2,27,"toaster",8,2.302,14.478,22.228,1
"5913","R_3pHLLXbUA8dCqPf","PermanentVisual",0,1,44,"brownies",1,14.999,14.999,16.77,0
"5914","R_3pHLLXbUA8dCqPf","PermanentVisual",0,1,44,"hotel",1,22.055,22.055,23.685,1
"5915","R_3pHLLXbUA8dCqPf","PermanentVisual",0,1,44,"shampoo",1,11.265,11.265,13.58,1
"5916","R_3pHLLXbUA8dCqPf","PermanentVisual",0,1,44,"toaster",3,20.651,30.092,33.694,0
"5917","R_3PhNMAfd33h0Zl3","Auditory",1,1,44,"brownies",1,9.839,9.839,10.739,1
"5918","R_3PhNMAfd33h0Zl3","Auditory",1,1,44,"hotel",2,10.479,11.205,12.961,0
"5919","R_3PhNMAfd33h0Zl3","Auditory",1,1,44,"shampoo",2,8.665,18.233,20.876,0
"5920","R_3PhNMAfd33h0Zl3","Auditory",1,1,44,"toaster",1,35.629,35.629,37.09,0
"5921","R_3PHtGbVFn74h2lX","Auditory",1,2,55,"brownies",1,4.721,4.721,5.97,1
"5922","R_3PHtGbVFn74h2lX","Auditory",1,2,55,"hotel",5,4.513,21.545,24.518,0
"5923","R_3PHtGbVFn74h2lX","Auditory",1,2,55,"shampoo",5,9.389,25.015,25.716,1
"5924","R_3PHtGbVFn74h2lX","Auditory",1,2,55,"toaster",1,3.283,3.283,13.492,1
"5925","R_3Pi5VvpFjBpGusn","DisappearingVisual",1,2,33,"brownies",1,3.859,3.859,5.969,1
"5926","R_3Pi5VvpFjBpGusn","DisappearingVisual",1,2,33,"hotel",1,2.912,2.912,5.875,1
"5927","R_3Pi5VvpFjBpGusn","DisappearingVisual",1,2,33,"shampoo",2,4.261,4.361,6.194,1
"5928","R_3Pi5VvpFjBpGusn","DisappearingVisual",1,2,33,"toaster",1,5.587,5.587,9.924,1
"5929","R_3piiwlhotcAab0p","PermanentVisual",0,2,22,"brownies",1,3.939,3.939,5.715,0
"5930","R_3piiwlhotcAab0p","PermanentVisual",0,2,22,"hotel",2,10.814,20.897,22.62,0
"5931","R_3piiwlhotcAab0p","PermanentVisual",0,2,22,"shampoo",1,11.79,11.79,12.992,0
"5932","R_3piiwlhotcAab0p","PermanentVisual",0,2,22,"toaster",1,30.171,30.171,31.903,0
"5933","R_3PixWs46MYiQ0Nf","Auditory",1,2,55,"brownies",1,16.082,16.082,17.055,1
"5934","R_3PixWs46MYiQ0Nf","Auditory",1,2,55,"hotel",2,5.932,27.308,29.024,0
"5935","R_3PixWs46MYiQ0Nf","Auditory",1,2,55,"shampoo",1,18.695,18.695,22.569,0
"5936","R_3PixWs46MYiQ0Nf","Auditory",1,2,55,"toaster",1,15.566,15.566,18.529,0
"5937","R_3Pj0yLudPoCMqVQ","PermanentVisual",0,2,33,"brownies",1,19.533,19.533,21.398,0
"5938","R_3Pj0yLudPoCMqVQ","PermanentVisual",0,2,33,"hotel",2,34.092,34.97,37.069,0
"5939","R_3Pj0yLudPoCMqVQ","PermanentVisual",0,2,33,"shampoo",1,32.104,32.104,36.365,0
"5940","R_3Pj0yLudPoCMqVQ","PermanentVisual",0,2,33,"toaster",1,27.357,27.357,37.318,1
"5941","R_3pkUMYwTu8FRbl5","PermanentVisual",0,2,59,"brownies",1,3.069,3.069,4.262,1
"5942","R_3pkUMYwTu8FRbl5","PermanentVisual",0,2,59,"hotel",1,18.787,18.787,23.474,0
"5943","R_3pkUMYwTu8FRbl5","PermanentVisual",0,2,59,"shampoo",1,2.09,2.09,4.444,1
"5944","R_3pkUMYwTu8FRbl5","PermanentVisual",0,2,59,"toaster",1,11.28,11.28,13.561,0
"5945","R_3pmbz8wso4jXx9F","PermanentVisual",0,1,54,"brownies",1,10.075,10.075,11.939,1
"5946","R_3pmbz8wso4jXx9F","PermanentVisual",0,1,54,"hotel",1,32.768,32.768,34.696,1
"5947","R_3pmbz8wso4jXx9F","PermanentVisual",0,1,54,"shampoo",1,12.579,12.579,14.564,0
"5948","R_3pmbz8wso4jXx9F","PermanentVisual",0,1,54,"toaster",1,29.367,29.367,31.79,0
"5949","R_3Pn1W8bH0Bhqdac","PermanentVisual",0,1,57,"brownies",2,8.91,11.717,16.469,1
"5950","R_3Pn1W8bH0Bhqdac","PermanentVisual",0,1,57,"hotel",5,7.884,42.335,45.555,0
"5951","R_3Pn1W8bH0Bhqdac","PermanentVisual",0,1,57,"shampoo",2,12.612,15.406,20.014,1
"5952","R_3Pn1W8bH0Bhqdac","PermanentVisual",0,1,57,"toaster",5,6.976,36.831,45.83,1
"5953","R_3Pn1xyMe0KUUlQ1","PermanentVisual",0,2,41,"brownies",1,3.078,3.078,4.072,1
"5954","R_3Pn1xyMe0KUUlQ1","PermanentVisual",0,2,41,"hotel",2,1.987,4.687,6.449,0
"5955","R_3Pn1xyMe0KUUlQ1","PermanentVisual",0,2,41,"shampoo",1,2.42,2.42,3.83,1
"5956","R_3Pn1xyMe0KUUlQ1","PermanentVisual",0,2,41,"toaster",7,2.348,11.793,13.033,0
"5957","R_3pnboreq2iYVLWT","PermanentVisual",0,1,26,"brownies",1,6.763,6.763,8.462,0
"5958","R_3pnboreq2iYVLWT","PermanentVisual",0,1,26,"hotel",3,3.761,4.784,6.411,1
"5959","R_3pnboreq2iYVLWT","PermanentVisual",0,1,26,"shampoo",2,5.932,6.144,7.73,0
"5960","R_3pnboreq2iYVLWT","PermanentVisual",0,1,26,"toaster",3,3.685,6.465,10.042,1
"5961","R_3pnmUieGbF895HH","PermanentVisual",0,1,51,"brownies",3,16.58,26.036,27.392,0
"5962","R_3pnmUieGbF895HH","PermanentVisual",0,1,51,"hotel",3,17.594,21.933,22.801,0
"5963","R_3pnmUieGbF895HH","PermanentVisual",0,1,51,"shampoo",3,1.691,21.525,23.1,0
"5964","R_3pnmUieGbF895HH","PermanentVisual",0,1,51,"toaster",6,48.462,60.859,61.734,1
"5965","R_3pnXw5HtF5ikghg","Auditory",1,1,30,"brownies",2,3.008,7.928,8.928,1
"5966","R_3pnXw5HtF5ikghg","Auditory",1,1,30,"hotel",0,0,0,1.347,1
"5967","R_3pnXw5HtF5ikghg","Auditory",1,1,30,"shampoo",0,0,0,3.267,1
"5968","R_3pnXw5HtF5ikghg","Auditory",1,1,30,"toaster",0,0,0,21.705,0
"5969","R_3PoeksoZ1PWQ6FI","Auditory",1,1,29,"brownies",1,9.519,9.519,14.439,0
"5970","R_3PoeksoZ1PWQ6FI","Auditory",1,1,29,"hotel",1,10.265,10.265,11.777,0
"5971","R_3PoeksoZ1PWQ6FI","Auditory",1,1,29,"shampoo",1,12.148,12.148,13.344,1
"5972","R_3PoeksoZ1PWQ6FI","Auditory",1,1,29,"toaster",2,4.128,5.525,7.544,1
"5973","R_3POko2SEpZay3WF","PermanentVisual",0,2,25,"brownies",3,5.85,19.251,20.34,1
"5974","R_3POko2SEpZay3WF","PermanentVisual",0,2,25,"hotel",2,12.382,13.798,16.003,1
"5975","R_3POko2SEpZay3WF","PermanentVisual",0,2,25,"shampoo",1,1.996,1.996,11.662,1
"5976","R_3POko2SEpZay3WF","PermanentVisual",0,2,25,"toaster",1,11.449,11.449,25.868,1
"5977","R_3PpKnvDJLG2Kqu4","Auditory",1,2,49,"brownies",1,6.16,6.16,9.299,0
"5978","R_3PpKnvDJLG2Kqu4","Auditory",1,2,49,"hotel",3,3.394,11.904,16.336,0
"5979","R_3PpKnvDJLG2Kqu4","Auditory",1,2,49,"shampoo",1,12.456,12.456,14.762,0
"5980","R_3PpKnvDJLG2Kqu4","Auditory",1,2,49,"toaster",1,24.695,24.695,27.154,0
"5981","R_3prH968MtAA0wgO","Auditory",1,2,33,"brownies",1,2.631,2.631,4.158,1
"5982","R_3prH968MtAA0wgO","Auditory",1,2,33,"hotel",2,4.011,4.7,7.937,1
"5983","R_3prH968MtAA0wgO","Auditory",1,2,33,"shampoo",1,3.562,3.562,6.811,1
"5984","R_3prH968MtAA0wgO","Auditory",1,2,33,"toaster",3,0.639,8.242,12.05,1
"5985","R_3prQ97hbUCtIj1P","PermanentVisual",0,1,25,"brownies",1,5.466,5.466,10.467,0
"5986","R_3prQ97hbUCtIj1P","PermanentVisual",0,1,25,"hotel",1,12.828,12.828,23.932,0
"5987","R_3prQ97hbUCtIj1P","PermanentVisual",0,1,25,"shampoo",1,9.091,9.091,9.987,0
"5988","R_3prQ97hbUCtIj1P","PermanentVisual",0,1,25,"toaster",1,13.105,13.105,24.808,0
"5989","R_3ps4K4D0EAZaFSA","DisappearingVisual",1,1,31,"brownies",3,6.157,38.342,40.769,0
"5990","R_3ps4K4D0EAZaFSA","DisappearingVisual",1,1,31,"hotel",1,7.668,7.668,11.347,1
"5991","R_3ps4K4D0EAZaFSA","DisappearingVisual",1,1,31,"shampoo",1,10.98,10.98,15.16,0
"5992","R_3ps4K4D0EAZaFSA","DisappearingVisual",1,1,31,"toaster",1,3.669,3.669,12.164,1
"5993","R_3PSTwzNpF1JnBR4","DisappearingVisual",1,2,27,"brownies",1,3.911,3.911,6.88,1
"5994","R_3PSTwzNpF1JnBR4","DisappearingVisual",1,2,27,"hotel",1,4.439,4.439,6.409,1
"5995","R_3PSTwzNpF1JnBR4","DisappearingVisual",1,2,27,"shampoo",1,1.331,1.331,2.381,1
"5996","R_3PSTwzNpF1JnBR4","DisappearingVisual",1,2,27,"toaster",1,0.423,0.423,6.374,1
"5997","R_3ptGhacIfGfazdi","DisappearingVisual",1,2,21,"brownies",6,5.639,14.63,15.544,0
"5998","R_3ptGhacIfGfazdi","DisappearingVisual",1,2,21,"hotel",8,5.161,19.765,20.673,0
"5999","R_3ptGhacIfGfazdi","DisappearingVisual",1,2,21,"shampoo",7,4.576,14.506,15.368,0
"6000","R_3ptGhacIfGfazdi","DisappearingVisual",1,2,21,"toaster",26,7.293,47.039,48.113,0
"6001","R_3PweNhgxAJLCTVv","Auditory",1,2,57,"brownies",1,10.364,10.364,11.553,1
"6002","R_3PweNhgxAJLCTVv","Auditory",1,2,57,"hotel",1,26.133,26.133,28.223,1
"6003","R_3PweNhgxAJLCTVv","Auditory",1,2,57,"shampoo",1,25.166,25.166,29.201,0
"6004","R_3PweNhgxAJLCTVv","Auditory",1,2,57,"toaster",1,50.99,50.99,54.437,1
"6005","R_3PYLZzG9ZUWMQ3U","Auditory",1,2,49,"brownies",1,4.581,4.581,6.168,0
"6006","R_3PYLZzG9ZUWMQ3U","Auditory",1,2,49,"hotel",1,10.91,10.91,12.233,0
"6007","R_3PYLZzG9ZUWMQ3U","Auditory",1,2,49,"shampoo",1,6.543,6.543,7.529,0
"6008","R_3PYLZzG9ZUWMQ3U","Auditory",1,2,49,"toaster",3,15.521,24.069,26.096,0
"6009","R_3PzXNdQuECAwrdB","PermanentVisual",0,1,37,"brownies",1,9.789,9.789,15.401,0
"6010","R_3PzXNdQuECAwrdB","PermanentVisual",0,1,37,"hotel",1,6.113,6.113,9.471,1
"6011","R_3PzXNdQuECAwrdB","PermanentVisual",0,1,37,"shampoo",1,13.204,13.204,14.501,0
"6012","R_3PzXNdQuECAwrdB","PermanentVisual",0,1,37,"toaster",1,27.124,27.124,43.102,0
"6013","R_3Q01PylqWHOrZu2","Auditory",1,1,38,"brownies",1,4.16,4.16,5.34,1
"6014","R_3Q01PylqWHOrZu2","Auditory",1,1,38,"hotel",1,2.473,2.473,5.229,1
"6015","R_3Q01PylqWHOrZu2","Auditory",1,1,38,"shampoo",1,4.194,4.194,5.56,1
"6016","R_3Q01PylqWHOrZu2","Auditory",1,1,38,"toaster",2,9.092,11.537,15.11,1
"6017","R_3Q0m1jAGTqNTUaI","Auditory",1,2,39,"brownies",1,7.667,7.667,9.348,0
"6018","R_3Q0m1jAGTqNTUaI","Auditory",1,2,39,"hotel",1,5.439,5.439,8.633,1
"6019","R_3Q0m1jAGTqNTUaI","Auditory",1,2,39,"shampoo",1,9.497,9.497,11.745,0
"6020","R_3Q0m1jAGTqNTUaI","Auditory",1,2,39,"toaster",1,17.327,17.327,19.95,1
"6021","R_3q7BtuFxb97uydz","Auditory",1,1,34,"brownies",2,2.745,3.464,3.797,1
"6022","R_3q7BtuFxb97uydz","Auditory",1,1,34,"hotel",1,2.81,2.81,5.457,1
"6023","R_3q7BtuFxb97uydz","Auditory",1,1,34,"shampoo",1,2.129,2.129,3.979,1
"6024","R_3q7BtuFxb97uydz","Auditory",1,1,34,"toaster",1,7.19,7.19,8.992,1
"6025","R_3q7DG3SMls6K5Ed","Auditory",1,2,25,"brownies",2,7.042,7.967,8.306,1
"6026","R_3q7DG3SMls6K5Ed","Auditory",1,2,25,"hotel",2,2.807,3.287,8.461,1
"6027","R_3q7DG3SMls6K5Ed","Auditory",1,2,25,"shampoo",1,5.405,5.405,7.343,0
"6028","R_3q7DG3SMls6K5Ed","Auditory",1,2,25,"toaster",2,10.014,11.06,13.183,0
"6029","R_3q7suXsVkdTE7Ft","Auditory",1,1,22,"brownies",3,4.399,7.927,10.569,0
"6030","R_3q7suXsVkdTE7Ft","Auditory",1,1,22,"hotel",4,2.74,16.664,23.734,0
"6031","R_3q7suXsVkdTE7Ft","Auditory",1,1,22,"shampoo",2,4.535,10.659,18.537,0
"6032","R_3q7suXsVkdTE7Ft","Auditory",1,1,22,"toaster",4,5.027,17.704,19.322,0
"6033","R_3q98ueSo9gPnxqq","DisappearingVisual",1,1,35,"brownies",1,9.752,9.752,18.326,0
"6034","R_3q98ueSo9gPnxqq","DisappearingVisual",1,1,35,"hotel",1,10.515,10.515,27.942,1
"6035","R_3q98ueSo9gPnxqq","DisappearingVisual",1,1,35,"shampoo",1,20.854,20.854,22.277,0
"6036","R_3q98ueSo9gPnxqq","DisappearingVisual",1,1,35,"toaster",1,18.39,18.39,20.205,0
"6037","R_3q99TlWGyCSxvJN","DisappearingVisual",1,1,32,"brownies",1,1.775,1.775,6.642,1
"6038","R_3q99TlWGyCSxvJN","DisappearingVisual",1,1,32,"hotel",1,4.047,4.047,5.755,1
"6039","R_3q99TlWGyCSxvJN","DisappearingVisual",1,1,32,"shampoo",2,4.062,6.447,7.33,0
"6040","R_3q99TlWGyCSxvJN","DisappearingVisual",1,1,32,"toaster",2,1.016,2.006,4.077,1
"6041","R_3q9dCw7wpDwwypw","Auditory",1,1,31,"brownies",2,2.403,2.6,4.01,1
"6042","R_3q9dCw7wpDwwypw","Auditory",1,1,31,"hotel",2,1.828,3.613,5.842,1
"6043","R_3q9dCw7wpDwwypw","Auditory",1,1,31,"shampoo",1,2.123,2.123,3.171,1
"6044","R_3q9dCw7wpDwwypw","Auditory",1,1,31,"toaster",1,3.809,3.809,6.302,1
"6045","R_3qa4O7rMrlWiE8c","PermanentVisual",0,1,31,"brownies",1,3.748,3.748,5.937,0
"6046","R_3qa4O7rMrlWiE8c","PermanentVisual",0,1,31,"hotel",1,3.529,3.529,6.347,1
"6047","R_3qa4O7rMrlWiE8c","PermanentVisual",0,1,31,"shampoo",4,5.708,8.595,9.519,0
"6048","R_3qa4O7rMrlWiE8c","PermanentVisual",0,1,31,"toaster",1,4.532,4.532,6.975,1
"6049","R_3qByjdltDZUqS3Y","DisappearingVisual",1,2,36,"brownies",1,5.704,5.704,8.658,1
"6050","R_3qByjdltDZUqS3Y","DisappearingVisual",1,2,36,"hotel",1,5.165,5.165,13.915,1
"6051","R_3qByjdltDZUqS3Y","DisappearingVisual",1,2,36,"shampoo",1,3.218,3.218,10.719,1
"6052","R_3qByjdltDZUqS3Y","DisappearingVisual",1,2,36,"toaster",1,11.632,11.632,13.583,1
"6053","R_3qCFyjkfLPbRu4W","PermanentVisual",0,1,25,"brownies",2,1.997,7.895,9.442,0
"6054","R_3qCFyjkfLPbRu4W","PermanentVisual",0,1,25,"hotel",3,7.409,12.215,13.682,0
"6055","R_3qCFyjkfLPbRu4W","PermanentVisual",0,1,25,"shampoo",2,1.145,4.52,6.116,0
"6056","R_3qCFyjkfLPbRu4W","PermanentVisual",0,1,25,"toaster",3,7.007,10.343,11.867,1
"6057","R_3QDf4g7H5BqpUvv","Auditory",1,2,36,"brownies",1,16.321,16.321,18.869,0
"6058","R_3QDf4g7H5BqpUvv","Auditory",1,2,36,"hotel",5,7.361,58.078,60.696,1
"6059","R_3QDf4g7H5BqpUvv","Auditory",1,2,36,"shampoo",1,10.148,10.148,26.581,1
"6060","R_3QDf4g7H5BqpUvv","Auditory",1,2,36,"toaster",4,5.295,60.848,61.962,0
"6061","R_3QDy62cVAeONYkM","PermanentVisual",0,1,37,"brownies",4,3.189,7.901,9.993,1
"6062","R_3QDy62cVAeONYkM","PermanentVisual",0,1,37,"hotel",1,11.64,11.64,16.415,0
"6063","R_3QDy62cVAeONYkM","PermanentVisual",0,1,37,"shampoo",2,10.116,12.296,13.551,0
"6064","R_3QDy62cVAeONYkM","PermanentVisual",0,1,37,"toaster",2,12.392,13.31,15.905,0
"6065","R_3QFNeEqE9JvSHVf","DisappearingVisual",1,1,46,"brownies",2,33.175,33.806,35.228,0
"6066","R_3QFNeEqE9JvSHVf","DisappearingVisual",1,1,46,"hotel",2,6.489,29.658,64.794,0
"6067","R_3QFNeEqE9JvSHVf","DisappearingVisual",1,1,46,"shampoo",1,24.662,24.662,28.938,0
"6068","R_3QFNeEqE9JvSHVf","DisappearingVisual",1,1,46,"toaster",1,82.562,82.562,83.887,0
"6069","R_3QFzRTPk4gMKkyr","DisappearingVisual",1,1,32,"brownies",1,2.447,2.447,4.244,1
"6070","R_3QFzRTPk4gMKkyr","DisappearingVisual",1,1,32,"hotel",0,0,0,5.011,0
"6071","R_3QFzRTPk4gMKkyr","DisappearingVisual",1,1,32,"shampoo",1,7.721,7.721,10.051,1
"6072","R_3QFzRTPk4gMKkyr","DisappearingVisual",1,1,32,"toaster",1,0.66,0.66,3.202,1
"6073","R_3QGkEHgIrLBoiFS","DisappearingVisual",1,1,29,"brownies",0,0,0,1.029,1
"6074","R_3QGkEHgIrLBoiFS","DisappearingVisual",1,1,29,"hotel",0,0,0,0.865,1
"6075","R_3QGkEHgIrLBoiFS","DisappearingVisual",1,1,29,"shampoo",0,0,0,1.005,0
"6076","R_3QGkEHgIrLBoiFS","DisappearingVisual",1,1,29,"toaster",0,0,0,1.595,0
"6077","R_3qgS49WUyTQDp9u","Auditory",1,1,23,"brownies",1,7.32,7.32,10.196,0
"6078","R_3qgS49WUyTQDp9u","Auditory",1,1,23,"hotel",1,7.001,7.001,11.666,0
"6079","R_3qgS49WUyTQDp9u","Auditory",1,1,23,"shampoo",2,8.112,9.057,16.832,0
"6080","R_3qgS49WUyTQDp9u","Auditory",1,1,23,"toaster",1,14.184,14.184,17.284,0
"6081","R_3qIEEHLDhFmkzgN","PermanentVisual",0,1,50,"brownies",1,7.338,7.338,15.737,0
"6082","R_3qIEEHLDhFmkzgN","PermanentVisual",0,1,50,"hotel",3,6.295,9.4,10.893,1
"6083","R_3qIEEHLDhFmkzgN","PermanentVisual",0,1,50,"shampoo",2,3.987,6.968,9.419,0
"6084","R_3qIEEHLDhFmkzgN","PermanentVisual",0,1,50,"toaster",1,4.735,4.735,6.69,0
"6085","R_3qjw15fj3ALBAR7","PermanentVisual",0,2,37,"brownies",1,11.672,11.672,13.821,0
"6086","R_3qjw15fj3ALBAR7","PermanentVisual",0,2,37,"hotel",1,16.041,16.041,18.077,1
"6087","R_3qjw15fj3ALBAR7","PermanentVisual",0,2,37,"shampoo",1,7.023,7.023,8.417,0
"6088","R_3qjw15fj3ALBAR7","PermanentVisual",0,2,37,"toaster",1,46.896,46.896,48.492,0
"6089","R_3qjwt41wl1h9ImW","DisappearingVisual",1,1,21,"brownies",2,1.876,2.894,4.663,1
"6090","R_3qjwt41wl1h9ImW","DisappearingVisual",1,1,21,"hotel",1,2.68,2.68,5.378,1
"6091","R_3qjwt41wl1h9ImW","DisappearingVisual",1,1,21,"shampoo",1,3.447,3.447,9.223,1
"6092","R_3qjwt41wl1h9ImW","DisappearingVisual",1,1,21,"toaster",3,3.296,6.509,8.288,1
"6093","R_3qkAu91tPJvha2f","DisappearingVisual",1,1,22,"brownies",1,3.151,3.151,8.894,0
"6094","R_3qkAu91tPJvha2f","DisappearingVisual",1,1,22,"hotel",1,3.2,3.2,4.317,1
"6095","R_3qkAu91tPJvha2f","DisappearingVisual",1,1,22,"shampoo",1,11.524,11.524,13.089,0
"6096","R_3qkAu91tPJvha2f","DisappearingVisual",1,1,22,"toaster",1,5.013,5.013,8.601,1
"6097","R_3qkQq4f5WbVw9OO","Auditory",1,1,30,"brownies",1,5.253,5.253,6.756,0
"6098","R_3qkQq4f5WbVw9OO","Auditory",1,1,30,"hotel",1,21.823,21.823,23.342,0
"6099","R_3qkQq4f5WbVw9OO","Auditory",1,1,30,"shampoo",1,8.64,8.64,10.501,0
"6100","R_3qkQq4f5WbVw9OO","Auditory",1,1,30,"toaster",3,113.676,116.109,118.579,0
"6101","R_3ql06j47FmMjeBS","PermanentVisual",0,2,40,"brownies",1,2.354,2.354,3.163,1
